Robert Tyszkiewicz,kobieta,1,PO
Robert Tyszkiewicz,polski,11,PO
Robert Tyszkiewicz,unia,6,PO
Romuald Ajchler,konstytucja,1,Lewica
Romuald Ajchler,polak,3,Lewica
Romuald Ajchler,polski,10,Lewica
Romuald Ajchler,unia,9,Lewica
Ryszard Bartosik,polak,2,PiS
Ryszard Bartosik,polski,2,PiS
Ryszard Bartosik,unia,7,PiS
Ryszard Terlecki,kobieta,36,PiS
Ryszard Terlecki,konstytucja,4,PiS
Ryszard Terlecki,polak,53,PiS
Ryszard Terlecki,polski,106,PiS
Ryszard Terlecki,sąd,22,PiS
Ryszard Terlecki,trybunał,20,PiS
Ryszard Terlecki,unia,34,PiS
Ryszard Wilczyński,polak,1,PO
Ryszard Wilczyński,polski,11,PO
Ryszard Wilczyński,unia,1,PO
Sebastian Kaleta,konstytucja,12,PiS
Sebastian Kaleta,polak,3,PiS
Sebastian Kaleta,polski,15,PiS
Sebastian Kaleta,sąd,40,PiS
Sebastian Kaleta,trybunał,31,PiS
Sebastian Kaleta,unia,14,PiS
Sławomir Neumann,konstytucja,1,PO
Sławomir Neumann,polski,3,PO
Sławomir Neumann,sąd,5,PO
Sławomir Neumann,trybunał,2,PO
Sławomir Neumann,unia,1,PO
Sławomir Nitras,konstytucja,2,PO
Sławomir Nitras,polak,14,PO
Sławomir Nitras,polski,25,PO
Sławomir Nitras,sąd,1,PO
Sławomir Nitras,unia,12,PO
Sławomir Skwarek,polski,3,PiS
Stanisław Szwed,kobieta,8,PiS
Stanisław Szwed,konstytucja,2,PiS
Stanisław Szwed,polak,2,PiS
Stanisław Szwed,polski,11,PiS
Stanisław Szwed,sąd,1,PiS
Stanisław Szwed,trybunał,16,PiS
Stanisław Szwed,unia,6,PiS
Stanisław Tyszka,konstytucja,2,PSL
Stanisław Tyszka,polak,1,PSL
Stanisław Tyszka,polski,17,PSL
Stanisław Tyszka,sąd,15,PSL
Stanisław Tyszka,trybunał,4,PSL
Stanisław Tyszka,unia,3,PSL
Stanisław Żuk,polski,2,PSL
Stanisław Żuk,unia,1,PSL
Stefan Krajewski,polak,4,PSL
Stefan Krajewski,polski,20,PSL
Stefan Krajewski,unia,2,PSL
Sylwester Tułajew,konstytucja,1,PiS
Sylwester Tułajew,polski,6,PiS
Sylwester Tułajew,unia,8,PiS
Szymon Giżyński,polski,5,PiS
Szymon Giżyński,unia,9,PiS
Tadeusz Aziewicz,polski,2,PO
Tadeusz Cymański,konstytucja,1,PiS
Tadeusz Cymański,polak,1,PiS
Tadeusz Cymański,polski,1,PiS
Tadeusz Cymański,unia,1,PiS
Tadeusz Dziuba,unia,1,PiS
Tadeusz Tomaszewski,kobieta,7,Lewica
Tadeusz Tomaszewski,konstytucja,3,Lewica
Tadeusz Tomaszewski,polak,2,Lewica
Tadeusz Tomaszewski,polski,11,Lewica
Tadeusz Tomaszewski,sąd,1,Lewica
Tadeusz Tomaszewski,trybunał,4,Lewica
Tadeusz Tomaszewski,unia,1,Lewica
Tadeusz Woźniak,polski,1,PiS
Tadeusz Woźniak,sąd,3,PiS
Teresa Pamuła,polski,1,PiS
Teresa Wargocka,kobieta,8,PiS
Teresa Wargocka,konstytucja,7,PiS
Teresa Wargocka,polak,11,PiS
Teresa Wargocka,polski,9,PiS
Teresa Wargocka,sąd,1,PiS
Teresa Wargocka,trybunał,8,PiS
Teresa Wargocka,unia,3,PiS
Tomasz Aniśko,polak,1,PO
Tomasz Aniśko,polski,5,PO
Tomasz Głogowski,polak,1,PO
Tomasz Głogowski,polski,6,PO
Tomasz Głogowski,unia,13,PO
Tomasz Kostuś,polak,1,PO
Tomasz Latos,kobieta,1,PiS
Tomasz Latos,konstytucja,1,PiS
Tomasz Latos,polak,1,PiS
Tomasz Latos,polski,2,PiS
Tomasz Latos,unia,1,PiS
Tomasz Lenz,unia,2,PO
Tomasz Olichwer,polak,4,PO
Tomasz Olichwer,polski,5,PO
Tomasz Rzymkowski,sąd,3,PiS
Tomasz Szymański,konstytucja,4,PO
Tomasz Szymański,polak,1,PO
Tomasz Szymański,polski,7,PO
Tomasz Trela,konstytucja,1,Lewica
Tomasz Trela,polak,7,Lewica
Tomasz Trela,polski,7,Lewica
Tomasz Trela,sąd,3,Lewica
Tomasz Trela,unia,1,Lewica
Tomasz Zieliński,konstytucja,1,PiS
Tomasz Zieliński,polak,1,PiS
Tomasz Zimoch,konstytucja,4,PO
Tomasz Zimoch,polak,1,PO
Tomasz Zimoch,polski,12,PO
Tomasz Zimoch,sąd,2,PO
Tomasz Zimoch,trybunał,1,PO
Urszula Augustyn,polski,2,PO
Urszula Augustyn,sąd,1,PO
Urszula Nowogórska,polak,2,PSL
Urszula Nowogórska,polski,17,PSL
Urszula Nowogórska,unia,3,PSL
Urszula Pasławska,konstytucja,1,PSL
Urszula Rusecka,kobieta,1,PiS
Urszula Rusecka,konstytucja,1,PiS
Urszula Rusecka,polak,10,PiS
Urszula Rusecka,polski,17,PiS
Urszula Rusecka,trybunał,2,PiS
Urszula Rusecka,unia,4,PiS
Urszula Zielińska,kobieta,5,PO
Urszula Zielińska,konstytucja,4,PO
Urszula Zielińska,polak,3,PO
Urszula Zielińska,polski,20,PO
Urszula Zielińska,unia,4,PO
Violetta Porowska,polski,2,PiS
Violetta Porowska,sąd,1,PiS
Waldemar Andzel,polak,3,PiS
Waldemar Andzel,polski,9,PiS
Waldemar Andzel,unia,3,PiS
Waldemar Buda,kobieta,1,PiS
Waldemar Buda,konstytucja,2,PiS
Waldemar Buda,polak,13,PiS
Waldemar Buda,polski,2,PiS
Waldemar Sługocki,konstytucja,1,PO
Waldemar Sługocki,polak,1,PO
Waldemar Sługocki,polski,11,PO
Waldemar Sługocki,unia,11,PO
Wanda Nowicka,kobieta,41,Lewica
Wanda Nowicka,konstytucja,2,Lewica
Wanda Nowicka,polak,1,Lewica
Wanda Nowicka,polski,12,Lewica
Wanda Nowicka,praworządność,7,Lewica
Wanda Nowicka,sąd,15,Lewica
Wanda Nowicka,trybunał,1,Lewica
Wanda Nowicka,unia,12,Lewica
Wiesław Buż,polak,1,Lewica
Wiesław Buż,polski,6,Lewica
Wiesław Buż,sąd,1,Lewica
Wiesław Buż,unia,1,Lewica
Wiesław Janczyk,polak,3,PiS
Wiesław Janczyk,polski,5,PiS
Wiesław Janczyk,unia,3,PiS
Wiesław Krajewski,polski,7,PiS
Wiesław Krajewski,unia,1,PiS
Wiesław Szczepański,konstytucja,1,Lewica
Wiesław Szczepański,polak,2,Lewica
Wiesław Szczepański,polski,6,Lewica
Wiesław Szczepański,trybunał,2,Lewica
Wiesław Szczepański,unia,16,Lewica
Witold Czarnecki,polski,1,PiS
Witold Zembaczyński,polak,2,PO
Witold Zembaczyński,sąd,2,PO
Władysław Kosiniak-Kamysz,kobieta,6,PSL
Władysław Kosiniak-Kamysz,konstytucja,3,PSL
Władysław Kosiniak-Kamysz,polak,27,PSL
Władysław Kosiniak-Kamysz,polski,99,PSL
Władysław Kosiniak-Kamysz,sąd,17,PSL
Władysław Kosiniak-Kamysz,trybunał,2,PSL
Władysław Kosiniak-Kamysz,unia,5,PSL
Włodzimierz Czarzasty,kobieta,1,Lewica
Włodzimierz Czarzasty,konstytucja,9,Lewica
Włodzimierz Czarzasty,polak,32,Lewica
Włodzimierz Czarzasty,polski,65,Lewica
Włodzimierz Czarzasty,sąd,8,Lewica
Włodzimierz Czarzasty,trybunał,1,Lewica
Włodzimierz Czarzasty,unia,6,Lewica
Włodzimierz Nykiel,polski,3,PO
Wojciech Król,polak,2,PO
Wojciech Król,polski,5,PO
Wojciech Murdzek,polski,3,PiS
Wojciech Skurkiewicz,polski,3,PiS
Wojciech Zubowski,konstytucja,1,PiS
Wojciech Zubowski,polak,1,PiS
Wojciech Zubowski,polski,8,PiS
Wojciech Zubowski,sąd,2,PiS
Wojciech Zubowski,trybunał,1,PiS
Wojciech Zubowski,unia,2,PiS
Zbigniew Babalski,polski,2,PiS
Zbigniew Dolata,polski,2,PiS
Zbigniew Dolata,unia,2,PiS
Zbigniew Gryglas,polski,1,PiS
Zbigniew Gryglas,sąd,3,PiS
Zbigniew Konwiński,polak,1,PO
Zbigniew Konwiński,polski,3,PO
Zbigniew Rau,polski,3,PiS
Zbigniew Rau,sąd,1,PiS
Zbigniew Ziejewski,polak,1,PSL
Zbigniew Ziejewski,polski,10,PSL
Zbigniew Ziejewski,unia,8,PSL
Zbigniew Ziobro,kobieta,20,PiS
Zbigniew Ziobro,konstytucja,3,PiS
Zbigniew Ziobro,polak,9,PiS
Zbigniew Ziobro,polski,20,PiS
Zbigniew Ziobro,praworządność,3,PiS
Zbigniew Ziobro,sąd,23,PiS
Zbigniew Ziobro,trybunał,3,PiS
Zbigniew Ziobro,unia,6,PiS
Zdzisław Sipiera,polak,7,PiS
Zdzisław Sipiera,polski,27,PiS
Zdzisław Sipiera,unia,2,PiS
Zdzisław Wolski,kobieta,2,Lewica
Zdzisław Wolski,polak,1,Lewica
Zdzisław Wolski,sąd,2,Lewica
Zdzisław Wolski,unia,3,Lewica
Zofia Czernow,polak,7,PO
Zofia Czernow,polski,2,PO
Zofia Czernow,sąd,2,PO
Zofia Czernow,trybunał,1,PO
Zofia Czernow,unia,6,PO
